customer_id,age,gender,marital_status,education_level,employment_status,income,city,credit_score,account_age_months,card_type,credit_limit,annual_fee,interest_rate,num_products,has_loan,has_savings_account,monthly_spending,avg_transaction_amount,monthly_transactions,online_transactions,international_transactions,cash_withdrawals,utilization_ratio,payment_delay_count,late_payment_amount,app_logins_monthly,website_visits_monthly,customer_service_calls,complaints_count,support_satisfaction,reward_points,offers_received,offers_redeemed,financial_stress_score,engagement_score,customer_value_score,churn_risk_score,churn_probability,churned
CUST-0079653,58,Male,Married,Bachelor,Employed,55623.95,Other,673,28,Silver,11700,50,18.42,1,0,1,4470.83,99.35,45,9,9,1,0.383,0,0,12,9,0,0,4.2,5480,4,1,27.57,58.57,44.47,6.97,0.0697,0
CUST-0079654,37,Female,Single,High School,Employed,47851.35,Phoenix,811,2,Standard,2900,0,16.19,3,0,0,1044.87,43.54,24,19,0,2,0.477,1,39.95,15,9,0,0,4,1128,4,1,37.68,85.53,15.25,1.92,0.0192,0
CUST-0079655,26,Female,Single,Bachelor,Employed,85627.76,Other,652,182,Platinum,41300,450,16.69,1,0,1,8730.47,84.76,103,24,2,2,0.257,3,38.65,15,7,5,3,1.2,8725,3,2,66.67,79.51,100,95.31,0.9531,1
CUST-0079656,37,Female,Single,Bachelor,Employed,46316.03,Other,643,126,Standard,5000,0,17.3,2,0,0,2863.85,81.82,35,12,0,2,0.68,0,0,10,4,1,0,2.8,4196,1,1,36.3,55.23,48.01,9.56,0.0956,0
CUST-0079657,47,Female,Divorced,Bachelor,Employed,82771.61,New York,778,47,Standard,9700,0,16.12,1,1,1,4107.08,34.81,118,66,3,1,0.473,3,51.77,8,11,2,2,1.1,4066,2,1,64.95,61.94,39.8,85.71,0.8571,1
CUST-0079658,58,Male,Married,High School,Employed,79860.45,San Antonio,659,4,Standard,8800,0,17.85,1,0,1,1731.13,69.25,25,15,0,1,0.244,0,0,9,5,1,1,3.4,1917,2,2,8.06,57.77,17.67,4.47,0.0447,0
CUST-0079659,18,Male,Single,High School,Self-Employed,49222.22,Other,660,1,Standard,5700,0,14.89,2,0,1,2884.26,99.46,29,8,0,2,0.54,1,85.75,18,5,1,0,3.3,3107,0,0,44.14,67.24,30.47,30.87,0.3087,0
CUST-0079660,59,Female,Married,Bachelor,Employed,115488.38,San Diego,608,109,Standard,15200,0,19.86,2,0,1,6795.22,76.35,89,29,2,2,0.508,0,0,12,4,3,1,3.8,7589,0,0,21.76,53.66,57.68,7.36,0.0736,0
CUST-0079661,47,Male,Single,Associate,Student,15000,Philadelphia,599,24,Silver,4300,50,18.22,3,0,1,1336.99,95.5,14,7,1,0,0.283,0,0,7,9,6,3,2.4,1599,1,0,28.89,65.2,41.85,38.86,0.3886,1
CUST-0079662,28,Male,Single,Bachelor,Self-Employed,44592.39,Philadelphia,722,12,Standard,5500,0,11.81,1,0,1,1732.23,123.73,14,9,3,0,0.338,1,15,9,7,0,0,4.1,2029,1,1,32.15,50.99,24.45,19.68,0.1968,0
CUST-0079663,18,Male,Married,Bachelor,Retired,72967.26,Other,715,20,Silver,17400,50,13.82,1,0,1,7794.52,88.57,88,59,26,1,0.527,0,0,4,10,1,0,3.5,9918,3,1,29.44,47.37,48.96,28.22,0.2822,1
CUST-0079664,45,Male,Single,Bachelor,Self-Employed,80777.94,Other,603,34,Standard,9700,0,18.54,1,0,1,7887.42,85.73,92,51,10,0,0.823,2,48.93,12,6,0,0,3.1,7414,3,2,70.85,68.13,44.16,50.29,0.5029,0
CUST-0079665,46,Female,Divorced,Doctorate,Employed,107828.61,Los Angeles,708,36,Silver,23100,50,15.1,2,0,0,3057.12,109.18,28,20,4,3,0.126,0,0,15,4,0,0,4.5,2531,6,1,5.27,74.49,42.25,0.89,0.0089,0
CUST-0079666,35,Female,Married,Bachelor,Self-Employed,78556.74,San Diego,850,81,Standard,10900,0,10.54,1,1,0,1709.68,35.62,48,29,12,2,0.209,1,93.97,18,5,0,0,3.8,1933,1,1,23.36,63.77,36.87,4.69,0.0469,0
CUST-0079667,55,Male,Married,High School,Employed,55614.15,Other,675,4,Silver,15200,50,17.14,2,0,1,9013.52,100.15,90,34,0,0,0.626,2,15,11,6,5,4,1,12466,3,0,57.54,62.4,44.38,94.41,0.9441,1
CUST-0079668,70,Female,Married,Bachelor,Employed,174628.91,Other,798,48,Standard,21600,0,10.77,3,1,1,6049.9,100.83,60,24,0,1,0.281,0,0,11,6,2,0,4.3,8070,3,3,16.44,84.19,46.39,1.52,0.0152,0
CUST-0079669,38,Male,Married,High School,Retired,97748.94,Other,687,86,Standard,14900,0,15.34,1,0,1,5038.42,79.97,63,37,3,3,0.427,1,15,7,8,0,0,3.3,4818,4,2,43.73,61.5,44.57,26.96,0.2696,0
CUST-0079670,34,Female,Single,Associate,Retired,63250.98,Dallas,716,14,Standard,9300,0,19.43,2,1,0,3859.05,89.75,43,11,2,2,0.592,0,0,10,6,0,0,4.2,3270,5,1,21.41,59.77,31.86,10.64,0.1064,0
CUST-0079671,66,Female,Single,High School,Employed,63325.27,New York,758,10,Standard,5200,0,16.15,1,0,1,2297.28,63.81,36,20,14,2,0.403,0,0,18,6,4,1,3.3,2649,2,1,13.14,64.3,20.97,13.49,0.1349,1
CUST-0079672,41,Male,Single,Bachelor,Self-Employed,98527.58,Other,619,17,Standard,13200,0,18,1,0,1,4631.83,56.49,82,30,17,0,0.323,0,0,12,7,0,0,3.9,6722,3,3,20.74,73.85,25.74,11.49,0.1149,0
CUST-0079673,52,Female,Married,Master,Retired,30585.16,Chicago,580,24,Standard,3000,0,21.18,1,0,1,1154.85,50.21,23,12,1,0,0.488,0,0,10,6,3,1,3.4,1079,5,2,30.34,55.84,26.64,22.95,0.2295,1
CUST-0079674,36,Female,Single,High School,Retired,57778.54,Chicago,804,6,Gold,24200,150,13.41,1,1,0,712.69,37.51,19,9,3,0,0.03,1,15,16,6,1,0,3.3,669,4,2,15.52,79.47,57.86,3.82,0.0382,0
CUST-0079675,58,Female,Married,Bachelor,Employed,44262.18,Los Angeles,586,5,Standard,8800,0,20.12,3,0,0,3536.43,104.01,34,12,0,2,0.396,0,0,13,4,0,0,3.4,3991,3,2,30.95,87.76,20.37,5.02,0.0502,0
CUST-0079676,27,Female,Widowed,Associate,Employed,28191.8,Dallas,736,27,Gold,11800,150,17.63,3,0,0,2451.39,106.58,23,7,4,0,0.199,0,0,12,3,1,1,3.1,2703,1,0,9.71,60.7,53.55,9.12,0.0912,0
CUST-0079677,45,Female,Single,High School,Employed,119940.95,Dallas,805,45,Silver,31400,50,15.51,2,0,1,9220.84,119.75,77,41,0,1,0.31,0,0,13,6,1,0,4.5,8990,0,0,9.04,58.5,60.7,1.51,0.0151,1
CUST-0079678,47,Female,Married,Associate,Employed,57557.71,Los Angeles,779,64,Standard,5800,0,10.57,2,0,0,1803.95,27.75,65,47,0,1,0.443,0,0,10,7,1,0,3.2,2491,5,2,19.19,73.1,44.67,2.26,0.0226,0
CUST-0079679,41,Male,Married,High School,Self-Employed,94008.25,Other,580,6,Standard,13000,0,20.43,1,0,0,4423.95,116.42,38,26,6,0,0.461,0,0,6,6,0,0,3.1,3796,2,1,22.34,46.04,19.01,30.52,0.3052,1
CUST-0079680,35,Male,Single,Associate,Self-Employed,52409.85,Other,839,17,Standard,6200,0,10.59,4,0,0,4432.75,79.16,56,26,2,0,0.661,0,0,10,8,1,1,3,5176,4,0,27.96,79.21,34.34,2.5,0.025,0
CUST-0079681,67,Male,Single,Bachelor,Employed,81507.11,Philadelphia,577,10,Gold,29900,150,19.07,1,0,1,18080.25,120.54,150,46,16,0,0.706,0,0,8,7,0,0,4.2,18612,2,0,37.74,37.84,89.42,22.19,0.2219,0
CUST-0079682,54,Female,Married,Doctorate,Employed,161009.1,Chicago,677,8,Platinum,75000,450,18.2,2,0,0,39594.71,263.96,150,36,2,1,0.708,1,15,10,6,1,1,2.1,44479,3,1,50.32,55.86,100,71.81,0.7181,1
CUST-0079683,32,Male,Married,Associate,Self-Employed,45410.12,San Antonio,671,1,Platinum,20200,450,15.81,3,0,0,12387.56,116.86,106,59,11,0,0.758,0,0,17,5,2,0,4.3,10156,2,1,42.39,78.92,89,5.08,0.0508,0
CUST-0079684,19,Female,Married,High School,Employed,44676.86,Other,839,4,Silver,8500,50,11.76,1,0,1,2637.46,77.57,34,10,4,0,0.42,2,24.53,6,4,0,0,3.9,3871,2,2,42.64,37.01,31.86,61.3,0.613,1
CUST-0079685,63,Male,Married,Associate,Self-Employed,118011.67,Other,690,4,Standard,12900,0,17.27,2,0,1,3451.85,101.52,34,8,0,1,0.289,0,0,10,6,0,0,3.9,4859,2,0,21.7,55.54,23.22,5.58,0.0558,0
CUST-0079686,31,Male,Single,High School,Employed,39750.06,San Antonio,676,42,Standard,3500,0,16.07,4,0,0,2389.43,66.37,36,21,1,1,0.751,0,0,8,8,3,2,1.4,2598,0,0,34.92,63.28,29.61,29.05,0.2905,1
CUST-0079687,44,Female,Single,Master,Employed,122151.28,New York,617,25,Silver,26300,50,17.55,2,0,1,5080.83,33.87,150,37,21,0,0.254,0,0,16,5,1,0,3.4,7188,2,1,20.43,80.25,42.05,8.49,0.0849,0
CUST-0079688,45,Male,Divorced,Master,Retired,75315.08,Other,667,19,Silver,18500,50,16.34,1,1,1,8109.44,103.97,78,18,5,2,0.409,0,0,14,5,1,0,3.8,7577,3,0,26.04,51.61,53.37,8.49,0.0849,0
CUST-0079689,47,Male,Married,Bachelor,Self-Employed,111168.9,New York,803,2,Platinum,56800,450,16.53,2,0,0,22231.2,148.21,150,113,1,2,0.471,1,20.61,9,9,0,0,2.7,24628,5,2,35.93,75.29,100,15.36,0.1536,0
CUST-0079690,22,Female,Married,Bachelor,Employed,39112.2,Other,717,13,Platinum,17300,450,15.27,2,0,1,4496.24,33.06,136,53,33,1,0.337,0,0,7,2,0,0,3.2,4032,5,1,15.25,46.72,68.24,8.04,0.0804,0
CUST-0079691,39,Female,Married,Bachelor,Employed,152572.18,San Diego,818,59,Standard,17800,0,11.57,1,1,1,7017.36,68.13,103,65,9,0,0.398,0,0,15,7,0,0,4,5876,8,2,14.15,73.45,42.93,2.83,0.0283,0
CUST-0079692,43,Female,Single,High School,Employed,61824.8,Houston,620,54,Silver,12900,50,18.27,3,0,0,5056.87,33.71,150,116,13,3,0.467,2,15,15,5,6,1,3,4924,0,0,58.83,85.53,51.4,27.49,0.2749,0
CUST-0079693,43,Male,Widowed,Doctorate,Employed,138087.39,Houston,787,92,Standard,17500,0,14.17,2,0,1,5187.86,45.11,115,79,33,2,0.394,4,82.95,11,7,0,0,2.2,5400,4,0,71.99,53.26,47.34,87.51,0.8751,1
CUST-0079694,53,Male,Single,Bachelor,Student,40825.82,Philadelphia,767,24,Silver,11300,50,16.18,4,1,1,1183.17,98.6,12,3,2,3,0.132,0,0,10,6,0,0,4.1,1487,2,1,1.57,86.56,40.97,0.32,0.0032,0
CUST-0079695,46,Female,Single,High School,Employed,28902.04,Phoenix,727,22,Standard,3400,0,15.41,3,0,0,751.05,32.65,23,15,1,3,0.203,0,0,12,8,0,0,3.9,822,4,1,9.25,86.35,16.08,1.76,0.0176,0
CUST-0079696,49,Female,Married,Bachelor,Employed,95571.52,Other,574,25,Silver,24800,50,21,1,1,0,6010.18,57.24,105,82,11,1,0.31,1,15,8,7,1,0,3.8,5905,3,1,31.4,50.64,48.6,26.14,0.2614,1
CUST-0079697,36,Male,Married,Bachelor,Employed,150493.21,San Antonio,588,156,Silver,33700,50,16.51,3,0,1,16263.22,110.63,147,99,0,2,0.501,0,0,10,4,3,2,2.9,14594,2,1,27.56,68.23,97.78,5.92,0.0592,0
CUST-0079698,66,Male,Married,Bachelor,Student,129086.88,New York,625,43,Silver,29100,50,20.07,3,0,0,16169.96,107.8,150,62,8,1,0.515,0,0,12,4,1,1,4,17386,1,0,31.95,68.31,71.43,4.35,0.0435,0
CUST-0079699,40,Female,Married,High School,Student,86437.13,Phoenix,700,1,Standard,11300,0,14.47,2,0,1,3328.65,37.4,89,49,2,1,0.356,0,0,8,7,2,1,2.8,3875,2,0,20.37,42.81,19.66,9.79,0.0979,0
CUST-0079700,48,Female,Divorced,Master,Self-Employed,30858.01,New York,705,3,Standard,1300,0,17.73,2,0,1,666.84,66.68,10,4,2,0,0.519,1,95.52,18,3,2,0,3.1,746,2,1,42.25,82.87,10.97,7.53,0.0753,1
CUST-0079701,45,Female,Single,Master,Employed,124365.53,Los Angeles,642,36,Silver,28700,50,16.29,2,1,1,11411.12,94.31,121,59,17,0,0.404,1,37.89,14,4,0,0,3.3,11274,2,0,38.41,60.25,63.37,14.42,0.1442,0
CUST-0079702,49,Female,Divorced,Bachelor,Retired,69307.43,Other,790,27,Standard,9400,0,15.13,3,1,0,1941.73,45.16,43,33,1,1,0.286,1,49.71,17,6,3,1,3.8,2753,2,1,31.69,83.57,19.15,11.55,0.1155,0
CUST-0079703,59,Female,Married,Associate,Employed,29146.87,San Antonio,724,31,Standard,1900,0,14.7,2,1,0,533.56,25.41,21,9,0,1,0.355,0,0,13,5,5,1,2.9,565,6,2,23.2,75.15,29.66,4.69,0.0469,0
CUST-0079704,33,Male,Married,Master,Employed,84020.57,New York,549,3,Standard,11100,0,19.75,1,1,1,4028,68.27,59,33,17,4,0.504,0,0,5,5,1,1,3.2,5438,4,1,31.57,40.54,22.32,54,0.54,1
CUST-0079705,54,Male,Married,High School,Employed,31670.72,Other,613,25,Standard,5800,0,15.38,2,0,0,1896.5,61.18,31,8,2,1,0.386,0,0,15,4,0,0,3.6,2258,2,1,31.04,57.63,30.88,11.96,0.1196,0
CUST-0079706,53,Female,Married,High School,Employed,63698.04,New York,558,36,Standard,5900,0,19.09,3,0,1,2487.59,95.68,26,8,0,0,0.426,0,0,10,6,0,0,3.8,2192,2,0,27.44,62.33,25.44,4.08,0.0408,0
CUST-0079707,46,Female,Single,Bachelor,Self-Employed,208151.28,New York,673,5,Standard,23400,0,16.46,3,0,0,2704.62,117.59,23,14,0,1,0.134,0,0,8,3,0,0,3.8,4013,4,1,11.51,59.04,23.76,2.01,0.0201,0
CUST-0079708,46,Female,Single,Bachelor,Self-Employed,108099.13,Other,676,8,Silver,26000,50,17.78,2,0,0,7728.74,51.52,150,53,40,1,0.309,0,0,9,3,2,1,3.5,10940,1,1,22.06,55.88,50.43,16.69,0.1669,0
CUST-0079709,28,Male,Single,Associate,Employed,49107.94,Other,778,112,Standard,6500,0,14.78,2,0,1,1798.34,112.4,16,11,0,2,0.293,0,0,18,8,0,0,4.2,1690,3,0,17.42,80.24,48.79,1.26,0.0126,0
CUST-0079710,39,Female,Single,Bachelor,Employed,47600.34,Other,746,24,Platinum,24800,450,15.18,3,0,1,1735.5,102.09,17,9,1,2,0.094,1,137.03,5,4,0,0,4,1469,0,0,22.52,50.08,74.22,8.68,0.0868,0
CUST-0079711,19,Male,Married,Bachelor,Employed,145967.54,San Antonio,694,57,Standard,18900,0,16.47,4,0,1,14386.39,95.91,150,35,14,1,0.734,0,0,10,5,2,2,2.6,11775,4,1,47.65,77.02,53.41,12.81,0.1281,0
CUST-0079712,40,Male,Divorced,Bachelor,Student,66825.59,Other,821,12,Standard,11000,0,11.87,3,1,0,1022.54,48.69,21,11,0,5,0.13,0,0,13,3,2,0,2.8,1027,7,2,5.14,86.64,18.25,2.06,0.0206,0
CUST-0079713,43,Female,Married,High School,Retired,65691.47,Other,684,17,Standard,10700,0,17.4,1,0,1,3646.66,32.56,112,25,65,0,0.422,0,0,8,3,10,7,1,4263,5,2,23.1,51.09,28.44,96.39,0.9639,1
CUST-0079714,25,Female,Single,Master,Employed,83055.51,Phoenix,729,23,Standard,8900,0,12.52,1,0,0,4238.4,90.18,47,14,0,4,0.498,0,0,12,5,2,0,4.1,5817,2,0,23.61,41.77,29.23,25.15,0.2515,0
CUST-0079715,47,Female,Single,Doctorate,Employed,192948.48,Other,776,183,Silver,43400,50,15.35,1,0,1,14646.57,97.64,150,68,45,0,0.327,0,0,9,4,0,0,4.2,18095,6,3,9.01,68.4,100,1.93,0.0193,0
CUST-0079716,59,Female,Single,Bachelor,Employed,34551.19,New York,850,44,Gold,11000,150,14.27,2,1,0,90.38,90.38,1,0,0,3,0.01,5,106.59,14,7,0,0,3.3,93,4,0,67.47,62.82,54.7,90.29,0.9029,1
CUST-0079717,46,Female,Single,Master,Retired,84746.8,Other,670,31,Standard,11100,0,17.35,2,0,1,2004.32,125.27,16,9,0,1,0.248,2,476.19,12,5,3,1,3.1,2296,1,0,49.41,57.9,32.27,55.58,0.5558,1
CUST-0079718,43,Female,Single,Master,Employed,73819.39,New York,617,21,Platinum,36500,450,18.6,1,0,1,21613.72,144.09,150,50,19,2,0.607,0,0,11,7,1,1,4,25200,4,1,37.32,52.62,100,20.9,0.209,1
CUST-0079719,37,Male,Single,Doctorate,Employed,99010.44,San Antonio,723,112,Standard,13400,0,14.35,3,0,1,2628.25,44.55,59,15,11,0,0.222,0,0,18,8,0,0,4,3114,3,2,13.6,100,42.49,1.01,0.0101,0
CUST-0079720,48,Female,Single,Bachelor,Self-Employed,291457.68,Other,784,64,Standard,36000,0,12.99,1,0,1,5211.61,96.51,54,14,5,1,0.165,1,24.06,7,5,2,1,3.7,5077,6,2,19.86,48.21,42.21,12.48,0.1248,0
CUST-0079721,30,Female,Married,Bachelor,Employed,118399.59,Other,759,13,Gold,40400,150,14.03,1,1,0,12708.37,94.84,134,69,2,1,0.311,0,0,10,4,7,4,1.3,11497,2,0,12.4,34.93,76.69,80.36,0.8036,0
CUST-0079722,18,Female,Married,High School,Employed,33252.35,Other,790,58,Standard,9300,0,11,1,1,1,1511.63,116.28,13,7,0,2,0.197,0,0,17,5,0,0,3.5,2081,3,1,8.68,63.45,28.11,13.82,0.1382,0
CUST-0079723,64,Male,Married,Bachelor,Self-Employed,77375.83,Phoenix,698,6,Silver,19600,50,17.1,2,1,0,8580.67,87.56,98,51,2,1,0.41,0,0,13,7,10,1,4.2,11934,2,0,23.32,56.33,51.72,11.29,0.1129,0
CUST-0079724,56,Female,Married,Doctorate,Employed,37455.69,New York,606,40,Standard,6300,0,20.01,1,0,1,2777.49,34.29,81,47,10,1,0.482,0,0,11,5,0,0,4.6,4053,2,0,29.23,43.43,28.67,10.51,0.1051,0
CUST-0079725,29,Other,Married,Bachelor,Employed,60409.01,Other,564,33,Standard,8400,0,21.91,2,0,0,2391.03,113.86,21,6,0,2,0.375,0,0,15,5,0,0,5,3054,2,1,20.97,66.28,16.52,7.59,0.0759,0
CUST-0079726,25,Female,Married,Master,Employed,74348.55,Other,771,27,Standard,11200,0,16.36,2,1,0,7015.16,115,61,28,17,1,0.626,0,0,10,6,0,0,4.3,6662,4,2,27.91,70.27,37.14,3.3,0.033,0
CUST-0079727,45,Male,Married,Doctorate,Employed,114049.87,Los Angeles,507,27,Platinum,58200,450,21.16,4,1,1,22393.42,149.29,150,97,0,1,0.493,1,15,13,7,0,0,3.7,30060,4,1,49.83,82.89,100,8.6,0.086,0
CUST-0079728,44,Male,Single,Associate,Self-Employed,70581.7,Philadelphia,837,96,Silver,17700,50,10.63,1,1,1,5408.6,110.38,49,33,1,1,0.367,2,15,17,6,2,0,3.4,6457,2,1,51.04,76.09,61.16,34.2,0.342,1
CUST-0079729,54,Female,Single,Associate,Employed,102124.79,Dallas,791,48,Standard,14600,0,13.47,3,0,0,4901.56,116.7,42,33,0,3,0.374,0,0,8,3,1,1,3.6,6436,3,0,23.35,52.76,40.12,17.96,0.1796,0
CUST-0079730,39,Male,Single,High School,Student,67691.55,Other,765,75,Gold,22400,150,10.59,3,1,1,7283.71,80.93,90,28,18,2,0.331,1,15,15,8,0,0,3.4,8300,0,0,27.41,82.76,67.58,3.49,0.0349,0
CUST-0079731,59,Female,Widowed,Bachelor,Employed,62300.68,Other,700,3,Standard,5500,0,13.46,1,0,1,1273.78,84.92,15,6,0,4,0.263,2,27.37,11,10,0,0,2.9,1255,3,1,36.61,57.81,14.89,46.75,0.4675,0
CUST-0079732,41,Male,Married,Doctorate,Unemployed,54542.76,Chicago,684,48,Platinum,23400,450,17.01,1,0,1,7214.78,104.56,69,35,18,3,0.394,1,36.25,10,1,3,1,2.8,10362,1,0,37.92,37.41,94.18,61.52,0.6152,0
CUST-0079733,59,Male,Married,High School,Self-Employed,114417.38,Philadelphia,648,193,Standard,16100,0,18.12,2,0,1,3518.49,67.66,52,21,6,1,0.249,0,0,11,5,1,0,4.3,4233,0,0,10.6,53.24,72.45,2.12,0.0212,0
CUST-0079734,41,Female,Married,Bachelor,Employed,66703.71,Other,676,52,Standard,9800,0,18.64,3,0,1,8741.63,100.48,87,26,15,0,0.902,0,0,12,4,4,1,3,9786,5,1,39.07,78.57,50.97,12.58,0.1258,0
CUST-0079735,32,Male,Married,High School,Employed,15000,Other,823,42,Platinum,10600,450,12.42,2,0,1,1453.8,38.26,38,8,1,3,0.131,0,0,14,9,8,4,1,1472,2,0,12.7,73.52,70.6,42.05,0.4205,1
CUST-0079736,39,Male,Widowed,Associate,Employed,84593.28,Dallas,748,11,Silver,19400,50,16.48,2,0,0,4046.8,34.59,117,63,41,0,0.19,0,0,5,4,0,0,4.4,5444,3,0,5.78,40.06,34.93,4.41,0.0441,0
CUST-0079737,52,Male,Divorced,Bachelor,Retired,44399.07,Other,687,12,Standard,3600,0,19.15,3,0,0,1358.11,113.18,12,6,0,0,0.382,0,0,17,3,1,0,3.1,1440,6,2,23.43,90.98,22.63,2.32,0.0232,0
CUST-0079738,48,Male,Single,Bachelor,Employed,95233.67,Other,707,3,Silver,21600,50,18.75,2,0,0,3177.79,50.44,63,18,12,2,0.166,0,0,14,5,1,1,3.2,3327,5,2,11.19,84.99,35.75,1.48,0.0148,0
CUST-0079739,44,Male,Married,Bachelor,Employed,61320.94,Phoenix,670,31,Silver,11900,50,19.56,1,1,1,5270.73,117.13,45,29,3,1,0.541,2,19.57,14,3,0,0,4.4,6250,3,2,61.68,63.27,62.87,76.74,0.7674,0
CUST-0079740,30,Male,Married,High School,Employed,20145.96,Houston,701,18,Platinum,15300,450,17.78,2,0,1,9944.74,66.3,150,46,40,0,0.669,0,0,6,3,0,0,4.1,12831,4,2,28.28,57.41,86.88,11.57,0.1157,0
CUST-0079741,43,Male,Single,Associate,Self-Employed,96703.34,Dallas,694,62,Platinum,47400,450,16.82,2,0,1,36086.92,240.58,150,40,0,3,0.746,1,94.82,15,8,1,1,2.7,35466,1,1,47.61,75.65,100,21.93,0.2193,1
CUST-0079742,35,Male,Single,High School,Employed,72171.82,Other,753,28,Standard,10000,0,11.99,2,0,0,3690.49,82.01,45,29,0,0,0.353,1,31.7,15,7,2,1,3.5,4718,2,1,40.27,77.73,30.64,28.96,0.2896,1
CUST-0079743,35,Female,Married,Bachelor,Employed,76886.71,Other,685,28,Gold,30100,150,15.36,2,0,0,9055.65,60.37,150,72,27,2,0.284,0,0,11,10,3,1,3.7,13123,2,1,15.4,73.43,68.47,1.88,0.0188,0
CUST-0079744,56,Other,Married,Bachelor,Employed,35864.81,Other,850,2,Standard,4300,0,12.04,2,0,1,2262.72,87.03,26,10,1,0,0.643,0,0,13,5,0,0,3.9,2278,3,1,22.51,63.99,18.08,1.64,0.0164,0
CUST-0079745,34,Female,Married,Bachelor,Employed,178089.94,Other,753,4,Silver,42800,50,13.89,1,0,1,10960.73,92.89,118,45,2,0,0.258,1,15,10,6,0,0,4.6,12087,4,0,30.26,39.58,51.64,34.65,0.3465,1
CUST-0079746,33,Male,Single,Associate,Student,83194.45,Philadelphia,622,68,Silver,21000,50,18.05,2,0,1,3683.98,105.26,35,15,8,2,0.235,0,0,11,7,3,1,3.2,5420,1,0,17.94,55.71,60.2,13.28,0.1328,0
CUST-0079747,48,Female,Divorced,Associate,Self-Employed,59775.25,Other,759,4,Standard,11800,0,12.41,1,1,1,1992.24,45.28,44,16,3,1,0.211,0,0,12,5,4,0,4.9,2575,7,5,8.62,91.87,13.53,0.42,0.0042,0
CUST-0079748,32,Female,Married,High School,Employed,30112,Houston,568,25,Platinum,16100,450,22.38,2,0,0,4143.49,90.08,46,25,0,0,0.361,0,0,14,12,1,0,3.5,5070,2,0,26.35,59.68,80.53,15.67,0.1567,1
CUST-0079749,36,Male,Married,Bachelor,Retired,79203.7,Los Angeles,694,42,Silver,18900,50,16.29,3,0,1,12332.02,82.21,150,50,52,2,0.644,2,68.51,17,4,2,1,2.6,16859,5,3,62.64,100,68.79,30.92,0.3092,0
CUST-0079750,69,Female,Divorced,High School,Employed,42315.41,Los Angeles,670,69,Standard,5800,0,17.48,1,1,0,1465.98,112.77,13,9,0,0,0.283,1,24.94,11,8,2,1,3.1,1757,4,1,34.55,59.52,26.55,39.47,0.3947,1
CUST-0079751,41,Female,Widowed,Master,Employed,125628.73,Chicago,658,99,Standard,8900,0,16.1,3,0,0,1959.26,75.36,26,9,0,0,0.298,0,0,7,6,0,0,3,2217,3,0,26.68,53,35.01,6.89,0.0689,0
CUST-0079752,52,Female,Divorced,High School,Employed,51774.59,Chicago,625,11,Standard,5300,0,19.34,3,1,1,2057.96,73.5,28,21,0,0,0.363,0,0,13,4,0,0,3.8,2670,2,1,30.76,73.26,28.63,3.81,0.0381,0
CUST-0079753,76,Male,Single,Bachelor,Employed,37435.49,Other,599,45,Standard,4900,0,20.08,3,0,0,3052.64,59.86,51,32,1,1,0.663,0,0,6,6,2,1,3.2,4354,3,0,31.99,54.71,26.52,15.87,0.1587,0
CUST-0079754,46,Female,Married,High School,Employed,35813.69,Other,688,111,Silver,11000,50,17.24,2,0,1,3254.58,60.27,54,39,15,2,0.328,1,32.72,12,3,1,0,4.4,3866,3,1,33.49,68.28,62.14,9.73,0.0973,0
CUST-0079755,50,Male,Married,High School,Employed,54801.33,Other,530,3,Standard,3800,0,21.08,1,0,1,2099.98,34.43,61,14,4,0,0.686,0,0,13,14,2,2,2.7,2855,3,2,42.77,70.1,15.02,18.6,0.186,0
CUST-0079756,48,Male,Married,Bachelor,Employed,247753.71,Chicago,658,14,Gold,75000,150,17.88,1,1,1,28836.31,192.24,150,102,74,0,0.381,0,0,8,7,7,4,1.1,32874,3,1,26.05,44.16,100,91.65,0.9165,1
CUST-0079757,39,Female,Married,Associate,Student,27342.7,Phoenix,640,3,Silver,5000,50,15.14,3,0,1,1243.6,124.36,10,5,0,3,0.248,0,0,11,7,0,0,3.9,1518,4,0,26.21,78.44,24.88,2.01,0.0201,0
CUST-0079758,45,Male,Married,Doctorate,Employed,74869.61,Houston,639,15,Silver,20700,50,15.48,4,1,1,5496.03,109.92,50,15,11,0,0.36,0,0,8,5,1,1,4.3,5603,2,1,28.39,78.37,48.85,2.27,0.0227,0
CUST-0079759,41,Male,Divorced,High School,Employed,71728.73,Houston,595,46,Platinum,33200,450,21.28,3,0,1,13795.65,91.97,150,65,3,3,0.441,0,0,14,9,0,0,4.1,20171,1,0,26.21,80.67,100,6.13,0.0613,0
CUST-0079760,32,Male,Single,Bachelor,Retired,32747.12,Other,725,59,Silver,4800,50,15.3,2,0,1,1213.17,80.88,15,7,0,0,0.276,1,27.32,8,4,1,1,3.6,1403,5,1,37.42,50.46,41.27,13.99,0.1399,0
CUST-0079761,54,Male,Married,Bachelor,Employed,54379.33,Philadelphia,549,6,Silver,14300,50,23.33,1,0,1,4370.63,101.64,43,17,2,2,0.325,0,0,10,8,1,0,4.7,5931,1,0,34.78,37.85,49.46,31.64,0.3164,0
CUST-0079762,20,Male,Married,High School,Employed,39805.68,Los Angeles,850,52,Silver,8800,50,15.85,1,1,0,4702.97,77.1,61,24,1,4,0.728,0,0,12,5,1,1,4.7,6614,2,0,26.77,56.96,53.51,14.04,0.1404,0
